transID,payCardID,halteID_tapIn,halteID_tapOut,corridorID,transaction_created_at,tapInTime,tapOutTime,duration,stopStartSeq,stopEndSeq,seqAmount,payAmount
ZDBO110S8Q96QR,4729781006341363,B00958P,B00933P,JAK.31,2023-04-17,2023-04-17T07:58:24.000Z,2023-04-17T08:45:40.000Z,47,21,43.0,22.0,0.0
NKWH605T7X65PA,343240320417734,P00200,P00144,13B,2023-04-17,2023-04-17T07:36:10.000Z,2023-04-17T08:53:25.000Z,17,12,13.0,1.0,3500.0
WTQE467Z9F21AD,2268827633129357,B05823P,B03152P,2E,2023-04-17,2023-04-17T06:37:57.000Z,2023-04-17T07:01:27.000Z,23,19,24.0,5.0,0.0
ACJJ434V8O14LB,586670325479,unknown,B03054P,JAK.118,2023-04-17,2023-04-17T07:59:33.000Z,2023-04-17T08:59:53.000Z,0,25,32.0,7.0,0.0
LULT872S8U87NS,4851113638274418,B03710P,B05541P,JAK.74,2023-04-17,2023-04-17T09:31:05.000Z,2023-04-17T10:53:23.000Z,22,2,12.0,10.0,0.0
FOXR049L8B54TB,3528575651750075,B06269P,B06277P,JAK.43C,2023-04-17,2023-04-17T08:45:50.000Z,2023-04-17T10:43:21.000Z,57,5,6.0,1.0,0.0
LRUK579C2X00TE,6011030576594056,B00114P,B01833P,6C,2023-04-17,2023-04-17T08:07:11.000Z,2023-04-17T09:36:06.000Z,28,6,19.0,13.0,3500.0
FEDH190E9S33XR,3556195772842969,P00221,P00242,13,2023-04-17,2023-04-17T09:35:10.000Z,2023-04-17T09:58:20.000Z,23,7,9.0,2.0,3500.0
QENJ617M3B75LG,371134962154892,P00031,P00253,5C,2023-04-17,2023-04-17T06:16:26.000Z,2023-04-17T08:08:07.000Z,51,5,10.0,5.0,3500.0
PWIF797D0C75YS,3515529130973407,B05846P,B02974P,4F,2023-04-17,2023-04-17T09:20:01.000Z,2023-04-17T10:20:34.000Z,0,18,24.0,6.0,3500.0
HLEW758C3R69OQ,3504648028041755,B00093P,B00486P,JAK.45,2023-04-17,2023-04-17T09:57:32.000Z,2023-04-17T11:03:30.000Z,5,4,15.0,11.0,0.0
JSZU728Z5B86EV,6529240909455553,B01918P,B03111P,JAK.75,2023-04-17,2023-04-17T06:15:47.000Z,2023-04-17T06:46:53.000Z,31,23,31.0,8.0,0.0
BGZQ472B8B28ZZ,4181171597083749657,B06643P,B01893P,D31,2023-04-17,2023-04-17T08:05:42.000Z,2023-04-17T09:51:10.000Z,45,5,10.0,5.0,20000.0
UFEX068D3A24MI,503867890736,B01200P,B04944P,8M,2023-04-17,2023-04-17T09:36:01.000Z,2023-04-17T11:00:57.000Z,24,6,12.0,6.0,3500.0
SGHT306E4D80PA,375103944933430,B01914P,B05704P,JAK.30,2023-04-17,2023-04-17T09:51:54.000Z,2023-04-17T10:36:36.000Z,44,43,54.0,11.0,0.0
GIGJ013T5Y11HT,372182164168912,B00429P,B05103P,JAK.56,2023-04-17,2023-04-17T07:02:29.000Z,2023-04-17T09:00:10.000Z,57,46,53.0,7.0,0.0
JFGK583T4Z32DL,3592243227579699,P00029,P00089,M9,2023-04-17,2023-04-17T07:17:35.000Z,2023-04-17T08:38:31.000Z,20,5,20.0,15.0,3500.0
NXOV540S7S42BU,4866640196160616,B04986P,P00083,JAK.07,2023-04-17,2023-04-17T08:12:46.000Z,2023-04-17T09:46:50.000Z,34,16,31.0,15.0,0.0
FJFG060B7P77QB,213114667856993,B00628P,B02289P,JAK.39,2023-04-17,2023-04-17T09:17:04.000Z,2023-04-17T10:22:52.000Z,5,23,30.0,7.0,0.0
ATBI361P0C86UM,30458243667825,P00222,P00124,L13E,2023-04-17,2023-04-17T06:09:49.000Z,2023-04-17T07:01:54.000Z,52,11,12.0,1.0,3500.0
XDWN280J5T97CS,4992399872617,B00906P,B02821P,JAK.25,2023-04-17,2023-04-17T06:10:32.000Z,2023-04-17T07:57:24.000Z,46,33,43.0,10.0,0.0
OWUJ701N7O36TL,587942434511,P00064,P00016,9N,2023-04-17,2023-04-17T06:16:03.000Z,2023-04-17T07:18:36.000Z,2,1,2.0,1.0,3500.0
XGVB418P3C93DF,6011317469180253,B00113P,B00806P,1T,2023-04-17,2023-04-17T08:42:56.000Z,2023-04-17T09:11:45.000Z,28,14,15.0,1.0,20000.0
XXBR423F1B56VE,2225908618079114,B05937P,B00422P,JAK.27,2023-04-17,2023-04-17T08:55:33.000Z,2023-04-17T10:50:47.000Z,55,34,39.0,5.0,0.0
SLPW294H1I30JB,213142527848165,B02272P,B02282P,11M,2023-04-17,2023-04-17T07:48:47.000Z,2023-04-17T08:11:37.000Z,22,15,16.0,1.0,0.0
NAIX070K7K04UB,180050809468835,unknown,P00255,B21,2023-04-17,2023-04-17T09:50:50.000Z,2023-04-17T11:32:27.000Z,41,6,13.0,7.0,3500.0
NRXP205W5F98FE,4164398783623350,B02214P,P00230,1B,2023-04-17,2023-04-17T06:39:01.000Z,2023-04-17T08:19:42.000Z,40,6,7.0,1.0,3500.0
ZAQW666J8L19HG,38414806494844,B06779P,B05740P,2P,2023-04-17,2023-04-17T06:36:58.000Z,2023-04-17T08:17:00.000Z,40,13,23.0,10.0,3500.0
PIGD542S6M70FG,4683751365132966547,B05567P,B05840P,8K,2023-04-17,2023-04-17T06:35:07.000Z,2023-04-17T08:27:44.000Z,52,3,21.0,18.0,3500.0
QTJA815W1D15OF,213109818183511,B02090P,B03440P,JAK.72,2023-04-17,2023-04-17T06:40:32.000Z,2023-04-17T07:16:54.000Z,36,45,54.0,9.0,0.0
STAJ032M3S69WG,639083950241,B03270P,B05536P,10B,2023-04-17,2023-04-17T07:36:30.000Z,2023-04-17T08:05:30.000Z,29,0,2.0,2.0,0.0
JTYK131N7P33BH,180006537547852,B02026P,B05378P,JAK.39,2023-04-17,2023-04-17T07:49:30.000Z,2023-04-17T09:13:51.000Z,24,29,39.0,10.0,0.0
MMTA466E3J95BL,4398802942684,P00170,B03285P,12H,2023-04-17,2023-04-17T09:08:24.000Z,2023-04-17T09:32:55.000Z,24,0,1.0,1.0,3500.0
XYJF871N8C40ML,6011818608233762,P00269,P00152,4,2023-04-17,2023-04-17T07:18:51.000Z,2023-04-17T08:14:07.000Z,55,2,8.0,6.0,3500.0
LNFU141U1J82EV,4060341720248400161,B00084P,B03201P,10K,2023-04-17,2023-04-17T07:21:41.000Z,2023-04-17T09:16:02.000Z,54,34,36.0,2.0,3500.0
JUWG110Q7Y26PV,373286421882964,P00202,P00166,7F,2023-04-17,2023-04-17T08:41:52.000Z,2023-04-17T10:05:10.000Z,23,4,10.0,6.0,3500.0
ZEDF590M2U01ZQ,3583284755921516,B06064P,B06882P,JAK.77,2023-04-17,2023-04-17T09:54:13.000Z,2023-04-17T10:38:03.000Z,43,5,17.0,12.0,0.0
AOYY171M6Y64QL,4726554349155,B04604P,B04889P,JAK.27,2023-04-17,2023-04-17T08:09:07.000Z,2023-04-17T09:38:14.000Z,29,13,44.0,31.0,0.0
JJMM029X7P14TG,3593536489487546,P00112,B06579P,B13,2023-04-17,2023-04-17T09:26:18.000Z,2023-04-17T11:10:41.000Z,44,11,12.0,1.0,20000.0
SAWQ455G3R18HB,4916430456848946627,B06811P,B03934P,JAK.29,2023-04-17,2023-04-17T06:18:28.000Z,2023-04-17T06:41:28.000Z,23,44,48.0,4.0,0.0
FFRI487L0S97XE,676145146616,B02049P,B04608P,JAK.58,2023-04-17,2023-04-17T06:26:30.000Z,2023-04-17T06:55:54.000Z,29,23,29.0,6.0,0.0
FIUQ843C2S66GV,2299346377262087,P00170,P00181,12,2023-04-17,2023-04-17T06:16:09.000Z,2023-04-17T06:39:47.000Z,23,17,18.0,1.0,3500.0
GZZC802K4E21LQ,346939661435562,P00011,B05482P,B13,2023-04-17,2023-04-17T09:56:58.000Z,2023-04-17T10:31:07.000Z,34,4,10.0,6.0,20000.0
UODD767X3B03KD,676258627659,B00329P,B03889P,7Q,2023-04-17,2023-04-17T08:12:27.000Z,2023-04-17T08:43:39.000Z,31,15,26.0,11.0,3500.0
AYSJ559E6U78JX,4179573090284608,B05774P,B00113P,1T,2023-04-17,2023-04-17T09:22:08.000Z,2023-04-17T11:08:11.000Z,46,10,14.0,4.0,20000.0
OZZS364I1I73SI,30063543803011,P00164,P00228,6V,2023-04-17,2023-04-17T06:03:40.000Z,2023-04-17T06:23:54.000Z,20,12,14.0,2.0,3500.0
DAOQ513Z5D29WI,3536007702267420,B01512P,B03388P,JAK.45,2023-04-17,2023-04-17T06:01:01.000Z,2023-04-17T07:47:17.000Z,46,37,42.0,5.0,0.0
XQIJ979X5Z35AK,213193773813361,B04168P,B04546P,JAK.11,2023-04-17,2023-04-17T09:54:33.000Z,2023-04-17T11:34:24.000Z,39,25,26.0,1.0,0.0
KPHN676G9E63HW,4214467493248935559,P00098,P00138,3H,2023-04-17,2023-04-17T09:45:34.000Z,2023-04-17T10:35:40.000Z,50,8,9.0,1.0,""
MGDL087Z9J96IY,3580438908059433,B06655P,B00368P,11P,2023-04-17,2023-04-17T08:42:10.000Z,2023-04-17T10:00:06.000Z,17,3,8.0,5.0,0.0
CVZX665D0F99QX,565511286645,P00270,P00169,11K,2023-04-17,2023-04-17T09:16:11.000Z,2023-04-17T10:24:14.000Z,8,1,2.0,1.0,0.0
ECLX677C3G93XE,501829329314,unknown,P00222,6,2023-04-17,2023-04-17T08:08:53.000Z,2023-04-17T09:09:06.000Z,0,15,16.0,1.0,3500.0
CAHR121O6Q50ZV,4495228866149,B05111P,B01112P,JAK.72,2023-04-17,2023-04-17T08:50:14.000Z,2023-04-17T09:14:46.000Z,24,51,53.0,2.0,0.0
BULZ050Q0X88HV,180040670397460,B04671P,B00251P,6H,2023-04-17,2023-04-17T09:57:58.000Z,2023-04-17T10:25:15.000Z,27,1,5.0,4.0,3500.0
HBYF723L8H18QM,3553913499987591,B02510P,B06468P,JAK.59,2023-04-17,2023-04-17T06:13:14.000Z,2023-04-17T08:11:50.000Z,58,14,34.0,20.0,0.0
RCMK093T3P13YT,3596612633477696,B05666P,B05453P,8C,2023-04-17,2023-04-17T07:38:48.000Z,2023-04-17T09:25:06.000Z,46,4,15.0,11.0,3500.0
QTNR357E3A35VM,3548452441599863,B02139P,P00211,9E,2023-04-17,2023-04-17T09:10:11.000Z,2023-04-17T10:24:18.000Z,14,4,14.0,10.0,3500.0
QJIK169H8H19IT,4542110885190433,unknown,B06161P,JAK.113,2023-04-17,2023-04-17T08:34:29.000Z,2023-04-17T09:23:44.000Z,49,5,9.0,4.0,0.0
TJDF070O1K47AW,3571912617977029,B00036P,P00128,6H,2023-04-17,2023-04-17T08:07:39.000Z,2023-04-17T08:37:08.000Z,29,42,44.0,2.0,3500.0
HORG613O2F09TT,4245292824652416,B04386P,B06831P,JAK.44,2023-04-17,2023-04-17T09:49:17.000Z,2023-04-17T10:35:59.000Z,46,25,33.0,8.0,0.0
XZNF464Z0G43TD,3533554681284713,B01033P,B05173P,JAK.56,2023-04-17,2023-04-17T08:31:41.000Z,2023-04-17T09:10:37.000Z,38,7,37.0,30.0,0.0
FVGA030F7C83RR,4544515842302442,P00016,P00178,unknown,2023-04-17,2023-04-17T07:41:51.000Z,2023-04-17T08:23:36.000Z,41,18,19.0,1.0,3500.0
DOWA677C7H70IE,3529040558177467,B00358P,B00114P,5F,2023-04-17,2023-04-17T08:11:34.000Z,2023-04-17T08:51:35.000Z,40,3,11.0,8.0,3500.0
ZJHP063L9R32ID,4323424420612,B03198P,B04153P,unknown,2023-04-17,2023-04-17T07:34:00.000Z,2023-04-17T08:02:17.000Z,28,5,17.0,12.0,0.0
XOVT441W7O73RZ,6594038151360079,B02510P,B01277P,2E,2023-04-17,2023-04-17T09:59:04.000Z,2023-04-17T11:27:08.000Z,28,2,8.0,6.0,0.0
GRNS539K5C87YN,4484508142147221,B01635P,B02981P,JAK.07,2023-04-17,2023-04-17T09:26:47.000Z,2023-04-17T10:01:38.000Z,34,20,36.0,16.0,0.0
QAYW583A2C40LN,2589024911735525,B06428P,B06431P,JAK.23,2023-04-17,2023-04-17T07:08:46.000Z,2023-04-17T07:58:38.000Z,49,34,37.0,3.0,0.0
GAVQ084L3F29JJ,4306567886746588452,B00383P,B05771P,S11,2023-04-17,2023-04-17T07:45:27.000Z,2023-04-17T09:34:08.000Z,48,20,24.0,4.0,3500.0
XQJN889A7I42NY,4254578036400869,B03457P,B00348P,JAK.31,2023-04-17,2023-04-17T06:09:54.000Z,2023-04-17T06:32:18.000Z,22,14,19.0,5.0,0.0
JKRE756D5H24WB,38919000659661,P00169,P00270,11Q,2023-04-17,2023-04-17T06:04:35.000Z,2023-04-17T06:38:57.000Z,34,25,26.0,1.0,3500.0
SOFC952E2F61WO,4667963556135841,P00168,P00016,M10,2023-04-17,2023-04-17T06:20:07.000Z,2023-04-17T07:59:03.000Z,38,17,20.0,3.0,3500.0
CNXI544E8T13CN,6541451803309614,P00243,P00137,2A,2023-04-17,2023-04-17T09:21:29.000Z,2023-04-17T10:45:00.000Z,23,4,10.0,6.0,3500.0
NOZZ860D8O18WN,3551981413181544,B02756P,B00596P,D31,2023-04-17,2023-04-17T06:56:21.000Z,2023-04-17T07:30:13.000Z,33,7,9.0,2.0,20000.0
XDEO753N6E68EB,4924888393613412,B00185P,B00231P,9H,2023-04-17,2023-04-17T09:02:59.000Z,2023-04-17T10:07:47.000Z,4,20,22.0,2.0,3500.0
XOJL372J9G70XZ,30393449116998,B05082P,B04727P,JAK.02,2023-04-17,2023-04-17T07:48:52.000Z,2023-04-17T08:13:40.000Z,24,26,36.0,10.0,0.0
XBPL068V4J16TV,38054561616619,B04385P,B05127P,JAK.10,2023-04-17,2023-04-17T08:39:25.000Z,2023-04-17T10:26:56.000Z,47,33,37.0,4.0,0.0
HOUC462S5L15RB,6523645346654293,B05673P,B03361P,JAK.71,2023-04-17,2023-04-17T08:12:38.000Z,2023-04-17T09:22:56.000Z,10,3,11.0,8.0,0.0
UORD936M8X20SM,4749161925932703003,B00322P,B00808P,T21,2023-04-17,2023-04-17T07:39:50.000Z,2023-04-17T09:00:07.000Z,20,6,10.0,4.0,20000.0
SKNE961C1R39WD,342543475347247,P00035,P00178,M10,2023-04-17,2023-04-17T06:02:35.000Z,2023-04-17T07:04:48.000Z,2,7,21.0,14.0,3500.0
HBNL225C9L04OG,6573313022751813,B02141P,B00235P,JAK.22,2023-04-17,2023-04-17T08:25:15.000Z,2023-04-17T10:11:05.000Z,45,13,15.0,2.0,0.0
DSFB591V1N27SR,573942256138,P00212,P00147,8,2023-04-17,2023-04-17T09:55:03.000Z,2023-04-17T11:37:42.000Z,42,19,25.0,6.0,3500.0
WHAP241S6Y07CZ,6011016864826912,P00198,P00160,L13E,2023-04-17,2023-04-17T09:21:41.000Z,2023-04-17T10:42:08.000Z,20,0,6.0,6.0,3500.0
QHQH889I3J84CS,2647723044055343,B02527P,B03223P,JAK.74,2023-04-17,2023-04-17T06:50:27.000Z,2023-04-17T08:35:36.000Z,45,11,17.0,6.0,0.0
JCHI492T2K67MZ,60404498697,B03151P,B04496P,JAK.11,2023-04-17,2023-04-17T09:40:08.000Z,2023-04-17T11:02:00.000Z,21,38,45.0,7.0,0.0
VZDQ278V6V65VS,2720946153421739,B05556P,P00097,unknown,2023-04-17,2023-04-17T06:53:56.000Z,2023-04-17T08:28:05.000Z,34,7,11.0,4.0,3500.0
FUWX067P7U62FB,4298112060738897946,B05514P,B04423P,JAK.44,2023-04-17,2023-04-17T07:54:59.000Z,2023-04-17T09:04:59.000Z,10,3,5.0,2.0,0.0
FDBI153C6S13SQ,4224452028283146,B01578P,B02818P,11P,2023-04-17,2023-04-17T07:00:19.000Z,2023-04-17T07:46:52.000Z,46,6,18.0,12.0,0.0
ZKXC687L2A74NW,4544982061905141,B04045P,B04105P,JAK.40,2023-04-17,2023-04-17T06:43:17.000Z,2023-04-17T08:06:48.000Z,23,9,10.0,1.0,0.0
NJAF708C5Y53DP,4629225227158,P00155,B02392P,8E,2023-04-17,2023-04-17T07:25:25.000Z,2023-04-17T08:35:48.000Z,10,23,27.0,4.0,3500.0
EVPR734B2G22SU,213199263446000,B00967P,B03550P,JAK.72,2023-04-17,2023-04-17T06:28:11.000Z,2023-04-17T08:17:25.000Z,49,4,23.0,19.0,0.0
BPHU657V9U07WE,36862448099508,B03150P,B01054P,JAK.11,2023-04-17,2023-04-17T08:57:32.000Z,2023-04-17T10:24:30.000Z,26,11,15.0,4.0,0.0
EJBZ541B6B19OG,4861975056603973,B05802P,B04690P,6U,2023-04-17,2023-04-17T08:39:42.000Z,2023-04-17T10:20:29.000Z,40,11,12.0,1.0,3500.0
RNZC024V1F47MG,4631523226967560,B01323P,B04623P,JAK.48B,2023-04-17,2023-04-17T09:27:39.000Z,2023-04-17T10:36:08.000Z,8,14,15.0,1.0,""
GLVA802Y2E14GF,346754681244542,B01085P,B00684P,JAK.03,2023-04-17,2023-04-17T08:22:42.000Z,2023-04-17T09:45:35.000Z,22,1,20.0,19.0,0.0
UJAD390W7E61YV,213148974212458,B05235P,B03192P,5M,2023-04-17,2023-04-17T07:07:03.000Z,2023-04-17T08:40:38.000Z,33,7,19.0,12.0,3500.0
XZQR229F1V77LL,30596212770078,P00096,P00001,M13,2023-04-17,2023-04-17T09:43:32.000Z,2023-04-17T11:00:22.000Z,16,9,10.0,1.0,3500.0
RMXY056J0G11RT,30471438544758,unknown,B05708P,JAK.38,2023-04-17,2023-04-17T09:19:44.000Z,2023-04-17T11:02:40.000Z,42,6,30.0,24.0,0.0
HZXZ696M7B36QO,4331844486345,B02782P,B05708P,JAK.19,2023-04-17,2023-04-17T06:51:26.000Z,2023-04-17T07:16:11.000Z,24,38,53.0,15.0,0.0
ZITD165P8Z50DM,4192676882444533975,P00064,P00016,9N,2023-04-17,2023-04-17T07:31:22.000Z,2023-04-17T07:51:57.000Z,20,1,2.0,1.0,3500.0
QNAS997L9G80KQ,213108112882307,B00480P,B01599P,JAK.72,2023-04-17,2023-04-17T06:26:12.000Z,2023-04-17T07:15:30.000Z,49,22,50.0,28.0,0.0
OHKI908U3D72XH,4455385206351091343,B03986P,B03596P,2P,2023-04-17,2023-04-17T09:24:07.000Z,2023-04-17T10:43:01.000Z,18,17,24.0,7.0,3500.0
XKCZ531C1X74SY,4113704079015924,B04658P,B01261P,6N,2023-04-17,2023-04-17T06:21:11.000Z,2023-04-17T08:02:13.000Z,41,5,21.0,16.0,3500.0
YKOF721T8V62KV,3523401971692951,B00349P,B02009P,JAK.32,2023-04-17,2023-04-17T07:49:08.000Z,2023-04-17T08:49:17.000Z,0,18,19.0,1.0,0.0
LTMN228R5M87IO,575724437786,B04000P,B03678P,11N,2023-04-17,2023-04-17T08:48:12.000Z,2023-04-17T09:37:37.000Z,49,4,5.0,1.0,0.0
KZTF334D8I42NH,3542465875351169,B01638P,B05666P,9D,2023-04-17,2023-04-17T07:31:23.000Z,2023-04-17T07:57:25.000Z,26,2,3.0,1.0,3500.0
NGJS166X3Z78TX,30482544684347,B00030P,B03235P,R1A,2023-04-17,2023-04-17T06:03:26.000Z,2023-04-17T07:20:44.000Z,17,11,36.0,25.0,3500.0
PIWG086R7E81NN,571979859337,P00021,P00142,5,2023-04-17,2023-04-17T08:34:39.000Z,2023-04-17T09:23:24.000Z,48,5,7.0,2.0,3500.0
FSNX317T6K48NQ,4965463575651342140,B05838P,B02900P,3B,2023-04-17,2023-04-17T07:11:27.000Z,2023-04-17T08:52:41.000Z,41,7,9.0,2.0,0.0
PRBJ464M4Y52WE,4128076101888382603,B01116P,B03608P,JAK.50,2023-04-17,2023-04-17T09:38:30.000Z,2023-04-17T11:21:41.000Z,43,29,36.0,7.0,0.0
TYBN285E0H66RQ,180004593186475,B00616P,P00101,7D,2023-04-17,2023-04-17T08:56:54.000Z,2023-04-17T10:51:52.000Z,54,18,24.0,6.0,3500.0
GXOC341X5P25IQ,2225718394811808,B01564P,B05733P,JAK.40,2023-04-17,2023-04-17T07:16:44.000Z,2023-04-17T07:49:10.000Z,32,19,38.0,19.0,0.0
OCQD855A5U02RA,575273480229,P00145,P00206,9A,2023-04-17,2023-04-17T09:03:15.000Z,2023-04-17T10:55:12.000Z,51,8,17.0,9.0,3500.0
NIWM652C0Q03PS,630470696539,B05544P,B00221P,6D,2023-04-17,2023-04-17T08:29:48.000Z,2023-04-17T10:04:17.000Z,34,16,17.0,1.0,3500.0
VKFH629W0J45AQ,4228391009711723,B03283P,B06313P,12F,2023-04-17,2023-04-17T08:57:05.000Z,2023-04-17T09:23:43.000Z,26,1,8.0,7.0,0.0
BGHT348B5V49FN,6539609181866141,P00200,P00216,13C,2023-04-17,2023-04-17T07:10:38.000Z,2023-04-17T09:03:12.000Z,52,11,14.0,3.0,3500.0
RXYZ412J9A36PQ,4483881844493578,B02310P,unknown,JAK.58,2023-04-17,2023-04-17T06:55:19.000Z,2023-04-17T07:38:33.000Z,43,51,56.0,5.0,0.0
ZCRW881V7K71HF,5164263631970030,B00642P,unknown,JAK.61,2023-04-17,2023-04-17T09:19:43.000Z,2023-04-17T09:55:00.000Z,35,29,32.0,3.0,0.0
BSTM639E3H82QI,3569356789042960,B02398P,B02697P,B14,2023-04-17,2023-04-17T07:26:59.000Z,2023-04-17T08:51:13.000Z,24,9,11.0,2.0,20000.0
GVZY469S0W71RV,6011627303030500,P00270,P00169,11K,2023-04-17,2023-04-17T08:06:38.000Z,2023-04-17T09:43:06.000Z,36,1,2.0,1.0,0.0
WWCB724H0Q50PM,30297544751882,B03267P,B02997P,2F,2023-04-17,2023-04-17T09:47:19.000Z,2023-04-17T10:16:35.000Z,29,0,16.0,16.0,0.0
DFEO183Y3V48IP,213182881743974,B05892P,unknown,1T,2023-04-17,2023-04-17T06:06:50.000Z,"","",5,"","",20000.0
ODAJ907C9M58PV,4837447905158177016,B00222P,B02013P,1K,2023-04-17,2023-04-17T08:43:39.000Z,2023-04-17T10:14:57.000Z,31,2,6.0,4.0,20000.0
EPGR201L1W60GO,4393424535509774814,B00102P,B05892P,1T,2023-04-17,2023-04-17T08:36:28.000Z,2023-04-17T10:29:05.000Z,52,0,5.0,5.0,20000.0
FSNP994X5E93NM,180040603003177,B01855P,B02949P,JAK.15,2023-04-17,2023-04-17T06:18:22.000Z,2023-04-17T08:02:10.000Z,43,9,49.0,40.0,0.0
FVZE881J3B40LH,4476550221067536122,P00161,P00291,JIS3,2023-04-17,2023-04-17T07:01:54.000Z,2023-04-17T08:15:32.000Z,13,12,13.0,1.0,3500.0
HFJJ329H9M44ZM,4612175181278450,B02687P,B01693P,JAK.24,2023-04-17,2023-04-17T07:46:43.000Z,2023-04-17T09:39:04.000Z,52,7,38.0,31.0,0.0
OTJJ134P7N33QL,4725775400524,P00169,B03291P,11M,2023-04-17,2023-04-17T08:50:58.000Z,2023-04-17T10:35:52.000Z,44,12,14.0,2.0,0.0
DBRM200D0K49DX,213146115464780,B01875P,B01441P,JAK.14,2023-04-17,2023-04-17T07:36:20.000Z,2023-04-17T08:02:04.000Z,25,7,33.0,26.0,0.0
FJZP640H4H01LD,6011538949512787,B03892P,B03213P,JAK.29,2023-04-17,2023-04-17T08:56:18.000Z,2023-04-17T10:20:35.000Z,24,6,41.0,35.0,0.0
HJRA071V6Q96LD,3533955956389840,B04265P,B02129P,JAK.49,2023-04-17,2023-04-17T08:28:54.000Z,2023-04-17T10:24:46.000Z,55,46,50.0,4.0,0.0
EJSX979O7M50NE,5250092671931114,B02303P,B02129P,JAK.32,2023-04-17,2023-04-17T07:59:37.000Z,2023-04-17T09:33:16.000Z,33,43,63.0,20.0,0.0
DMMS965G1K06ZZ,4739532514157439,B02554P,B03307P,5F,2023-04-17,2023-04-17T07:16:51.000Z,2023-04-17T07:41:06.000Z,24,8,18.0,10.0,3500.0
ABBN869O7I93AW,348056817539268,P00014,P00137,2,2023-04-17,2023-04-17T09:01:00.000Z,2023-04-17T10:11:27.000Z,10,1,19.0,18.0,3500.0
GHGB175S7V62QG,372186852282778,B02863P,B03314P,1T,2023-04-17,2023-04-17T08:16:55.000Z,2023-04-17T09:23:27.000Z,6,11,12.0,1.0,20000.0
KFOV031Q4V38OP,30146000910179,B00383P,B05771P,S11,2023-04-17,2023-04-17T08:53:04.000Z,2023-04-17T10:02:38.000Z,9,20,24.0,4.0,3500.0
CGGR136D6C88SC,4489337334208780658,P00171,P00248,10D,2023-04-17,2023-04-17T09:23:45.000Z,2023-04-17T10:59:53.000Z,36,15,17.0,2.0,3500.0
YKUS722M1G35PF,2259163638164343,B01252P,B04360P,JAK.112,2023-04-17,2023-04-17T06:48:22.000Z,2023-04-17T08:10:51.000Z,22,6,21.0,15.0,0.0
TCAH202X6D61DC,3565528607360162,B01468P,B00604P,4C,2023-04-17,2023-04-17T07:16:30.000Z,2023-04-17T09:01:23.000Z,44,14,16.0,2.0,3500.0
QOWU876F2T27GU,3529812024069001,P00176,P00248,10H,2023-04-17,2023-04-17T09:39:27.000Z,2023-04-17T10:19:20.000Z,39,10,18.0,8.0,3500.0
UXUB886Q9V47JH,2273899076950287,B02650P,B02886P,12B,2023-04-17,2023-04-17T08:34:55.000Z,2023-04-17T10:30:03.000Z,55,35,43.0,8.0,3500.0
PSOS807O4Q68XP,4956673008776,B00040P,B01059P,JAK.01,2023-04-17,2023-04-17T07:55:13.000Z,2023-04-17T09:45:01.000Z,49,26,28.0,2.0,0.0
AXIK118C2Z08XK,4951106743101541,unknown,B02946P,4E,2023-04-17,2023-04-17T09:02:45.000Z,2023-04-17T10:21:23.000Z,18,5,9.0,4.0,0.0
ROQW190R6T86SI,213100436673249,B00366P,B06219P,JAK.110A,2023-04-17,2023-04-17T08:16:16.000Z,2023-04-17T09:00:54.000Z,44,2,17.0,15.0,0.0
SFEC995O3W90YP,6543676226758108,B00667P,B04439P,5N,2023-04-17,2023-04-17T07:24:21.000Z,2023-04-17T08:17:33.000Z,53,16,45.0,29.0,3500.0
TNXW916X5W92WM,4034493214627498,B00620P,B03714P,JAK.30,2023-04-17,2023-04-17T08:48:55.000Z,2023-04-17T10:40:40.000Z,51,54,55.0,1.0,0.0
HLFN137T6J06NR,3502084149637283,P00199,P00067,6B,2023-04-17,2023-04-17T07:44:30.000Z,2023-04-17T08:28:16.000Z,43,0,11.0,11.0,3500.0
NTKC748Y9P33HU,676283044227,B05698P,B03097P,6P,2023-04-17,2023-04-17T09:16:12.000Z,2023-04-17T09:46:22.000Z,30,13,16.0,3.0,20000.0
VEOB529X0J97GN,4792312628110344784,B03277P,unknown,3C,2023-04-17,2023-04-17T09:08:26.000Z,2023-04-17T09:42:37.000Z,34,0,1.0,1.0,0.0
MVZF045R0A53MT,4421630797854,B01481P,unknown,S21,2023-04-17,2023-04-17T08:48:12.000Z,"","",5,"","",3500.0
IVFE852Z7A51AW,4586454154379245,B02965P,B01206P,JAK.48A,2023-04-17,2023-04-17T08:17:57.000Z,2023-04-17T08:38:06.000Z,20,9,16.0,7.0,""
WLXC352S4Z67NH,30310358800206,B00274P,B00596P,B14,2023-04-17,2023-04-17T09:50:36.000Z,2023-04-17T10:54:00.000Z,3,3,10.0,7.0,20000.0
ETUE234L1O20CJ,2243068249815945,P00016,B00248P,7C,2023-04-17,2023-04-17T06:35:14.000Z,2023-04-17T07:57:41.000Z,22,0,2.0,2.0,3500.0
GGLH314T1A80UW,6595765906487927,P00083,B00825P,M1H,2023-04-17,2023-04-17T06:15:46.000Z,2023-04-17T08:05:08.000Z,49,17,18.0,1.0,""
ISDP229J7G14DY,213169323959862,P00184,B00087P,S21,2023-04-17,2023-04-17T09:11:13.000Z,2023-04-17T09:59:11.000Z,47,15,21.0,6.0,3500.0
